payment_id,order_id,transaction_date,transaction_type,payment_method,transaction_amount,transaction_status
PAY-0005049,ORD-005049,2025-12-31,payment,upi,37121.33,successful
PAY-0005050,ORD-005050,2026-07-16,payment,debit_card,13235.6,successful
PAY-0005051,ORD-005051,2026-07-21,payment,debit_card,9776.67,successful
PAY-0005052,ORD-005052,2026-03-09,payment,credit_card,25091.17,failed
PAY-0005053,ORD-005053,2026-07-08,payment,wallet,4080.49,successful
PAY-0005054,ORD-005054,2025-06-30,payment,upi,25781.54,successful
PAY-0005055,ORD-005055,2026-03-07,payment,upi,20504.45,successful
PAY-0005056,ORD-005056,2026-06-25,payment,upi,7063.65,successful
PAY-0005057,ORD-005057,2026-07-08,payment,credit_card,16058.42,successful
PAY-0005058,ORD-005058,2025-07-23,payment,net_banking,1222.57,pending
PAY-0005059,ORD-005059,2025-10-21,payment,wallet,3787.3,failed
PAY-0005060,ORD-005060,2026-01-31,payment,net_banking,34619.82,successful
PAY-0005061,ORD-005061,2025-06-14,payment,net_banking,11615.08,failed
PAY-0005062,ORD-005062,2025-09-11,payment,debit_card,5423.49,successful
PAY-0005063,ORD-005063,2026-07-05,payment,wallet,21436.78,successful
PAY-0005064,ORD-005064,2025-03-10,payment,upi,21707.11,successful
PAY-0005065,ORD-005065,2026-07-05,payment,credit_card,12914.55,successful
PAY-0005066,ORD-005066,2025-03-07,payment,net_banking,31544.5,successful
PAY-0005067,ORD-005067,2025-02-25,payment,credit_card,2380.44,successful
PAY-0005068,ORD-005068,2026-06-22,payment,upi,39372.12,successful
PAY-0005069,ORD-005069,2026-07-20,payment,debit_card,16039.15,successful
PAY-0005070,ORD-005070,2026-07-04,payment,net_banking,22088.1,successful
PAY-0005071,ORD-005071,2026-07-15,payment,upi,12737.05,successful
PAY-0005072,ORD-005072,2026-04-25,payment,debit_card,22940.67,successful
PAY-0005073,ORD-005073,2025-04-13,payment,net_banking,5168.28,successful
PAY-0005074,ORD-005074,2025-12-08,payment,credit_card,17578.68,successful
PAY-0005075,ORD-005075,2026-05-01,payment,wallet,8509.37,successful
PAY-0005076,ORD-005076,2026-03-01,payment,wallet,19724.14,successful
PAY-0005077,ORD-005077,2025-05-30,payment,upi,3439.71,successful
PAY-0005078,ORD-005078,2025-08-18,payment,upi,36387.27,failed
PAY-0005079,ORD-005079,2026-04-21,payment,wallet,15290.65,successful
PAY-0005080,ORD-005080,2026-05-09,payment,wallet,24153.0,pending
PAY-0005081,ORD-005081,2026-07-30,payment,net_banking,2136.4,failed
PAY-0005082,ORD-005082,2025-11-25,payment,upi,11347.59,successful
PAY-0005083,ORD-005083,2026-05-30,payment,wallet,9702.41,successful
PAY-0005084,ORD-005084,2025-09-30,payment,debit_card,80329.27,failed
PAY-0005085,ORD-005085,2025-10-21,payment,wallet,9677.32,successful
PAY-0005086,ORD-005086,2026-06-07,payment,net_banking,2476.54,successful
PAY-0005087,ORD-005087,2026-03-18,payment,credit_card,1756.61,successful
PAY-0005088,ORD-005088,2025-08-17,payment,upi,38547.86,successful
PAY-0005089,ORD-005089,2026-04-10,payment,wallet,19862.54,successful
PAY-0005090,ORD-005090,2026-06-22,payment,credit_card,28970.84,successful
PAY-0005091,ORD-005091,2026-04-09,payment,net_banking,4950.47,failed
PAY-0005092,ORD-005092,2026-04-13,payment,credit_card,29156.3,successful
PAY-0005093,ORD-005093,2025-11-21,payment,credit_card,1001.71,successful
PAY-0005094,ORD-005094,2025-08-23,payment,credit_card,6329.01,failed
PAY-0005095,ORD-005095,2025-11-16,payment,debit_card,13067.12,successful
PAY-0005096,ORD-005096,2026-07-13,payment,credit_card,22673.78,failed
PAY-0005097,ORD-005097,2025-08-26,payment,net_banking,34969.16,successful
PAY-0005098,ORD-005098,2026-07-18,payment,credit_card,8685.59,successful
PAY-0005099,ORD-005099,2026-06-18,payment,debit_card,12184.64,pending
PAY-0005100,ORD-005100,2026-04-09,payment,credit_card,17589.85,successful
PAY-0005101,ORD-005101,2026-03-07,payment,debit_card,17197.17,successful
PAY-0005102,ORD-005102,2026-04-03,payment,debit_card,30587.52,failed
PAY-0005103,ORD-005103,2026-06-03,payment,upi,6836.15,successful
PAY-0005104,ORD-005104,2026-01-24,payment,wallet,12733.43,successful
PAY-0005105,ORD-005105,2025-09-15,payment,upi,8846.37,successful
PAY-0005106,ORD-005106,2025-09-27,payment,credit_card,4854.4,successful
PAY-0005107,ORD-005107,2026-07-16,payment,net_banking,36055.1,failed
PAY-0005108,ORD-005108,2026-05-02,payment,wallet,25143.4,successful
PAY-0005109,ORD-005109,2026-01-18,payment,credit_card,3175.52,successful
PAY-0005110,ORD-005110,2026-07-30,payment,net_banking,10819.6,failed
PAY-0005111,ORD-005111,2026-05-14,payment,wallet,11461.29,failed
PAY-0005112,ORD-005112,2025-08-24,payment,wallet,5349.73,successful
PAY-0005113,ORD-005113,2025-11-28,payment,upi,59021.29,successful
PAY-0005114,ORD-005114,2026-07-08,payment,net_banking,7260.96,successful
PAY-0005115,ORD-005115,2026-07-10,payment,upi,23724.42,successful
PAY-0005116,ORD-005116,2026-03-31,payment,upi,35668.45,successful
PAY-0005117,ORD-005117,2025-05-28,payment,upi,21721.68,successful
PAY-0005118,ORD-005118,2026-06-27,payment,debit_card,35671.48,successful
PAY-0005119,ORD-005119,2025-12-11,payment,net_banking,56419.16,successful
PAY-0005120,ORD-005120,2026-01-25,payment,upi,49201.68,failed
PAY-0005121,ORD-005121,2026-07-24,payment,upi,16684.72,successful
PAY-0005122,ORD-005122,2025-12-21,payment,net_banking,21836.54,successful
PAY-0005123,ORD-005123,2025-02-05,payment,debit_card,33339.04,successful
PAY-0005124,ORD-005124,2026-07-25,payment,debit_card,17186.44,failed
PAY-0005125,ORD-005125,2026-06-06,payment,debit_card,4754.47,successful
PAY-0005126,ORD-005126,2025-03-25,payment,upi,942.05,successful
PAY-0005127,ORD-005127,2026-05-09,payment,net_banking,13244.83,successful
PAY-0005128,ORD-005128,2025-09-12,payment,credit_card,8258.29,successful
PAY-0005129,ORD-005129,2026-07-11,payment,debit_card,23724.54,successful
PAY-0005130,ORD-005130,2025-10-24,payment,net_banking,38589.3,successful
PAY-0005131,ORD-005131,2025-11-22,payment,wallet,3989.9,failed
PAY-0005132,ORD-005132,2026-06-02,payment,net_banking,17699.13,successful
PAY-0005133,ORD-005133,2026-04-19,payment,wallet,27462.21,successful
PAY-0005134,ORD-005134,2025-10-25,payment,upi,3265.82,successful
PAY-0005135,ORD-005135,2026-07-06,payment,debit_card,9855.8,successful
PAY-0005136,ORD-005136,2026-05-26,payment,net_banking,8426.72,successful
PAY-0005137,ORD-005137,2025-10-30,payment,credit_card,16062.15,successful
PAY-0005138,ORD-005138,2026-06-12,payment,wallet,17875.93,pending
PAY-0005139,ORD-005139,2026-04-27,payment,wallet,7920.87,successful
PAY-0005140,ORD-005140,2025-07-24,payment,debit_card,3957.17,successful
PAY-0005141,ORD-005141,2025-04-07,payment,upi,1527.25,successful
PAY-0005142,ORD-005142,2026-01-24,payment,debit_card,21907.03,successful
PAY-0005143,ORD-005143,2025-05-25,payment,wallet,41621.35,successful
PAY-0005144,ORD-005144,2026-07-01,payment,credit_card,54142.11,successful
PAY-0005145,ORD-005145,2026-07-22,payment,wallet,20911.87,successful
PAY-0005146,ORD-005146,2026-05-21,payment,credit_card,21971.27,successful
PAY-0005147,ORD-005147,2025-06-08,payment,debit_card,8226.41,successful
PAY-0005148,ORD-005148,2026-01-12,payment,net_banking,27682.0,failed
PAY-0005149,ORD-005149,2026-03-10,payment,net_banking,5215.67,successful
PAY-0005150,ORD-005150,2026-02-28,payment,debit_card,6363.27,successful
PAY-0005151,ORD-005151,2026-01-06,payment,net_banking,16157.01,successful
PAY-0005152,ORD-005152,2026-01-02,payment,net_banking,12352.89,failed
PAY-0005153,ORD-005153,2025-08-09,payment,upi,6345.56,failed
PAY-0005154,ORD-005154,2026-06-29,payment,debit_card,42613.95,successful
PAY-0005155,ORD-005155,2026-07-26,payment,debit_card,26457.45,failed
PAY-0005156,ORD-005156,2025-05-07,payment,debit_card,4909.09,successful
PAY-0005157,ORD-005157,2025-01-28,payment,upi,10968.12,successful
PAY-0005158,ORD-005158,2025-10-15,payment,net_banking,14471.76,successful
PAY-0005159,ORD-005159,2025-12-02,payment,credit_card,32480.2,successful
PAY-0005160,ORD-005160,2025-11-20,payment,net_banking,39582.27,successful
PAY-0005161,ORD-005161,2026-06-22,payment,upi,9995.67,successful
PAY-0005162,ORD-005162,2026-07-22,payment,wallet,45076.7,successful
PAY-0005163,ORD-005163,2025-02-14,payment,net_banking,18098.39,successful
PAY-0005164,ORD-005164,2025-04-11,payment,upi,41842.67,successful
PAY-0005165,ORD-005165,2025-05-04,payment,credit_card,34126.8,successful
PAY-0005166,ORD-005166,2025-11-19,payment,upi,22220.73,successful
PAY-0005167,ORD-005167,2026-02-18,payment,wallet,16163.78,successful
PAY-0005168,ORD-005168,2026-02-12,payment,upi,3715.45,successful
PAY-0005169,ORD-005169,2025-03-04,payment,wallet,14526.93,successful
PAY-0005170,ORD-005170,2026-05-09,payment,net_banking,1727.14,pending
PAY-0005171,ORD-005171,2026-05-09,payment,credit_card,63528.26,successful
PAY-0005172,ORD-005172,2025-01-18,payment,wallet,15131.78,successful
PAY-0005173,ORD-005173,2025-12-27,payment,upi,22078.25,successful
PAY-0005174,ORD-005174,2026-01-27,payment,debit_card,27514.85,successful
PAY-0005175,ORD-005175,2025-02-28,payment,net_banking,11005.21,successful
PAY-0005176,ORD-005176,2025-12-05,payment,debit_card,13925.78,successful
PAY-0005177,ORD-005177,2025-06-15,payment,debit_card,12227.53,successful
PAY-0005178,ORD-005178,2025-10-25,payment,wallet,14928.32,failed
PAY-0005179,ORD-005179,2025-06-25,payment,net_banking,9156.07,successful
PAY-0005180,ORD-005180,2026-01-21,payment,wallet,17815.09,successful
PAY-0005181,ORD-005181,2026-04-06,payment,upi,17699.06,successful
PAY-0005182,ORD-005182,2025-01-02,payment,credit_card,15374.82,pending
PAY-0005183,ORD-005183,2025-12-09,payment,net_banking,28350.3,successful
PAY-0005184,ORD-005184,2026-02-05,payment,wallet,7738.03,successful
PAY-0005185,ORD-005185,2026-06-13,payment,net_banking,14539.43,successful
PAY-0005186,ORD-005186,2026-03-12,payment,debit_card,15047.45,successful
PAY-0005187,ORD-005187,2026-03-27,payment,debit_card,15471.11,successful
PAY-0005188,ORD-005188,2025-06-26,payment,net_banking,1067.15,successful
PAY-0005189,ORD-005189,2026-04-26,payment,wallet,62549.69,successful
PAY-0005190,ORD-005190,2026-01-29,payment,wallet,7926.02,successful
PAY-0005191,ORD-005191,2026-01-29,payment,wallet,42334.91,successful
PAY-0005192,ORD-005192,2026-05-06,payment,debit_card,32443.45,successful
PAY-0005193,ORD-005193,2025-01-21,payment,upi,11201.45,successful
PAY-0005194,ORD-005194,2026-05-03,payment,credit_card,1350.89,successful
PAY-0005195,ORD-005195,2026-06-25,payment,debit_card,13662.25,successful
PAY-0005196,ORD-005196,2026-03-26,payment,upi,2191.31,successful
PAY-0005197,ORD-005197,2026-03-19,payment,upi,14525.36,successful
PAY-0005198,ORD-005198,2026-05-06,payment,upi,18190.2,successful
PAY-0005199,ORD-005199,2026-02-02,payment,credit_card,1263.96,successful
PAY-0005200,ORD-005200,2026-06-19,payment,wallet,20661.07,successful
PAY-0005201,ORD-005201,2026-04-01,payment,wallet,47389.38,failed
PAY-0005202,ORD-005202,2025-08-05,payment,upi,15598.28,failed
PAY-0005203,ORD-005203,2026-07-24,payment,net_banking,6960.91,successful
PAY-0005204,ORD-005204,2025-12-27,payment,credit_card,10685.27,successful
PAY-0005205,ORD-005205,2025-05-05,payment,debit_card,23891.64,successful
PAY-0005206,ORD-005206,2026-04-14,payment,upi,24488.69,successful
PAY-0005207,ORD-005207,2026-04-21,payment,upi,11152.22,failed
PAY-0005208,ORD-005208,2026-07-31,payment,credit_card,24405.89,successful
PAY-0005209,ORD-005209,2025-10-07,payment,debit_card,29014.63,successful
PAY-0005210,ORD-005210,2025-12-04,payment,debit_card,18177.84,successful
PAY-0005211,ORD-005211,2026-01-24,payment,upi,8815.43,failed
PAY-0005212,ORD-005212,2026-05-25,payment,debit_card,13418.32,successful
PAY-0005213,ORD-005213,2026-06-17,payment,debit_card,3227.54,failed
PAY-0005214,ORD-005214,2026-07-11,payment,upi,5536.09,successful
PAY-0005215,ORD-005215,2025-05-18,payment,net_banking,37033.82,failed
PAY-0005216,ORD-005216,2026-05-08,payment,net_banking,8393.95,successful
PAY-0005217,ORD-005217,2026-03-19,payment,credit_card,17958.44,successful
PAY-0005218,ORD-005218,2026-07-15,payment,upi,14988.03,failed
PAY-0005219,ORD-005219,2026-02-15,payment,wallet,20487.71,successful
PAY-0005220,ORD-005220,2026-01-01,payment,wallet,23345.57,successful
PAY-0005221,ORD-005221,2026-04-03,payment,wallet,13732.25,successful
PAY-0005222,ORD-005222,2026-01-03,payment,debit_card,7658.7,successful
PAY-0005223,ORD-005223,2025-03-27,payment,credit_card,10179.53,successful
PAY-0005224,ORD-005224,2026-01-11,payment,credit_card,11699.0,successful
PAY-0005225,ORD-005225,2026-02-22,payment,upi,21302.65,successful
PAY-0005226,ORD-005226,2025-03-29,payment,credit_card,39032.02,successful
PAY-0005227,ORD-005227,2026-03-27,payment,debit_card,29397.22,successful
PAY-0005228,ORD-005228,2026-02-07,payment,net_banking,6636.56,successful
PAY-0005229,ORD-005229,2025-09-28,payment,debit_card,19100.35,successful
PAY-0005230,ORD-005230,2026-07-22,payment,net_banking,21322.29,successful
PAY-0005231,ORD-005231,2025-12-19,payment,debit_card,9943.21,successful
PAY-0005232,ORD-005232,2025-07-30,payment,credit_card,6974.57,successful
PAY-0005233,ORD-005233,2026-04-04,payment,credit_card,1066.99,successful
PAY-0005234,ORD-005234,2026-06-06,payment,credit_card,1827.46,failed
PAY-0005235,ORD-005235,2026-07-17,payment,wallet,37721.19,successful
PAY-0005236,ORD-005236,2026-04-02,payment,credit_card,3842.54,successful
PAY-0005237,ORD-005237,2025-04-28,payment,credit_card,18427.32,successful
PAY-0005238,ORD-005238,2025-04-05,payment,net_banking,34596.63,successful
PAY-0005239,ORD-005239,2025-05-25,payment,wallet,11485.46,successful
PAY-0005240,ORD-005240,2026-06-22,payment,credit_card,15426.45,successful
PAY-0005241,ORD-005241,2025-11-01,payment,credit_card,754.31,successful
PAY-0005242,ORD-005242,2026-04-04,payment,wallet,2088.26,successful
PAY-0005243,ORD-005243,2026-07-16,payment,upi,15243.18,successful
PAY-0005244,ORD-005244,2026-07-28,payment,credit_card,6610.17,successful
PAY-0005245,ORD-005245,2025-11-07,payment,debit_card,11396.33,successful
PAY-0005246,ORD-005246,2025-10-05,payment,upi,9648.41,failed
PAY-0005247,ORD-005247,2025-06-24,payment,wallet,19662.78,successful
PAY-0005248,ORD-005248,2026-04-08,payment,upi,39629.65,successful
PAY-0005249,ORD-005249,2026-03-31,payment,net_banking,16159.42,successful
PAY-0005250,ORD-005250,2025-06-03,payment,debit_card,8621.08,successful
PAY-0005251,ORD-005251,2025-01-22,payment,debit_card,42125.14,successful
PAY-0005252,ORD-005252,2026-05-04,payment,wallet,29643.15,successful
PAY-0005253,ORD-005253,2025-11-13,payment,wallet,14907.33,failed
PAY-0005254,ORD-005254,2026-01-16,payment,wallet,4141.12,successful
PAY-0005255,ORD-005255,2026-01-14,payment,upi,7657.28,failed
PAY-0005256,ORD-005256,2026-04-23,payment,upi,781.35,successful
PAY-0005257,ORD-005257,2026-04-07,payment,wallet,2781.54,failed
PAY-0005258,ORD-005258,2026-05-17,payment,upi,37246.11,successful
PAY-0005259,ORD-005259,2026-06-01,payment,upi,5299.24,successful
PAY-0005260,ORD-005260,2025-10-14,payment,upi,37256.74,successful
PAY-0005261,ORD-005261,2025-12-11,payment,upi,3936.5,successful
PAY-0005262,ORD-005262,2026-01-14,payment,debit_card,15493.36,successful
PAY-0005263,ORD-005263,2026-01-03,payment,net_banking,2936.52,pending
PAY-0005264,ORD-005264,2026-02-06,payment,debit_card,1379.61,successful
PAY-0005265,ORD-005265,2026-03-16,payment,net_banking,10563.83,failed
PAY-0005266,ORD-005266,2025-07-17,payment,credit_card,13970.8,successful
PAY-0005267,ORD-005267,2025-03-19,payment,net_banking,14896.51,successful
PAY-0005268,ORD-005268,2026-02-04,payment,net_banking,26574.07,successful
PAY-0005269,ORD-005269,2026-05-24,payment,credit_card,44205.77,successful
PAY-0005270,ORD-005270,2026-02-18,payment,wallet,20304.94,successful
PAY-0005271,ORD-005271,2026-05-23,payment,net_banking,14720.37,successful
PAY-0005272,ORD-005272,2026-03-02,payment,credit_card,31908.96,successful
PAY-0005273,ORD-005273,2026-07-03,payment,wallet,10767.68,successful
PAY-0005274,ORD-005274,2025-12-15,payment,net_banking,14399.55,successful
PAY-0005275,ORD-005275,2026-07-14,payment,net_banking,60702.53,successful
PAY-0005276,ORD-005276,2025-04-28,payment,net_banking,13580.14,successful
PAY-0005277,ORD-005277,2025-08-09,payment,wallet,20740.87,successful
PAY-0005278,ORD-005278,2026-01-04,payment,debit_card,1552.19,successful
PAY-0005279,ORD-005279,2025-09-06,payment,credit_card,13920.2,failed
PAY-0005280,ORD-005280,2025-03-23,payment,net_banking,49019.01,successful
PAY-0005281,ORD-005281,2025-11-16,payment,wallet,6712.6,pending
PAY-0005282,ORD-005282,2025-03-19,payment,debit_card,23271.94,successful
PAY-0005283,ORD-005283,2025-01-21,payment,credit_card,36850.07,successful
PAY-0005284,ORD-005284,2025-10-03,payment,credit_card,12214.56,successful
PAY-0005285,ORD-005285,2025-08-25,payment,upi,12846.28,successful
PAY-0005286,ORD-005286,2025-08-29,payment,upi,11402.04,successful
PAY-0005287,ORD-005287,2025-07-19,payment,credit_card,43931.77,successful
PAY-0005288,ORD-005288,2026-03-04,payment,credit_card,9219.12,successful
PAY-0005289,ORD-005289,2025-04-01,payment,wallet,7992.91,successful
PAY-0005290,ORD-005290,2026-01-19,payment,debit_card,16003.25,successful
PAY-0005291,ORD-005291,2026-05-04,payment,debit_card,9142.71,successful
PAY-0005292,ORD-005292,2025-03-22,payment,debit_card,12742.34,successful
PAY-0005293,ORD-005293,2025-03-25,payment,net_banking,11281.47,successful
PAY-0005294,ORD-005294,2026-03-27,payment,credit_card,1701.97,successful
PAY-0005295,ORD-005295,2025-10-17,payment,wallet,8647.58,successful
PAY-0005296,ORD-005296,2025-05-29,payment,upi,10550.76,successful
PAY-0005297,ORD-005297,2026-06-05,payment,net_banking,13223.02,successful
PAY-0005298,ORD-005298,2025-07-07,payment,credit_card,2691.07,failed
PAY-0005299,ORD-005299,2025-12-15,payment,net_banking,8014.09,successful
PAY-0005300,ORD-005300,2026-01-17,payment,upi,6124.94,successful
PAY-0005301,ORD-005301,2025-09-11,payment,net_banking,16320.06,successful
PAY-0005302,ORD-005302,2026-03-12,payment,credit_card,3809.11,failed
PAY-0005303,ORD-005303,2026-06-04,payment,wallet,3581.17,successful
PAY-0005304,ORD-005304,2025-05-01,payment,net_banking,58192.35,successful
PAY-0005305,ORD-005305,2026-06-04,payment,wallet,9721.37,successful
PAY-0005306,ORD-005306,2026-06-05,payment,credit_card,37958.19,failed
PAY-0005307,ORD-005307,2026-07-08,payment,upi,12149.63,successful
PAY-0005308,ORD-005308,2026-07-05,payment,credit_card,2811.88,successful
PAY-0005309,ORD-005309,2026-04-26,payment,debit_card,1268.0,pending
PAY-0005310,ORD-005310,2026-07-23,payment,upi,3260.28,successful
PAY-0005311,ORD-005311,2025-05-02,payment,wallet,28339.03,successful
PAY-0005312,ORD-005312,2026-03-30,payment,credit_card,8898.64,successful
PAY-0005313,ORD-005313,2025-12-17,payment,debit_card,9960.77,successful
PAY-0005314,ORD-005314,2025-11-05,payment,upi,17134.44,successful
PAY-0005315,ORD-005315,2025-05-11,payment,debit_card,32059.92,failed
PAY-0005316,ORD-005316,2025-08-06,payment,credit_card,23689.49,successful
PAY-0005317,ORD-005317,2026-03-27,payment,wallet,4439.93,successful
PAY-0005318,ORD-005318,2026-05-21,payment,upi,14711.15,failed
PAY-0005319,ORD-005319,2026-01-28,payment,upi,12589.04,successful
