session_id,customer_id,session_start,traffic_source,device_type,started_checkout,completed_purchase,order_id
SES-0007764,CUST-00363,2026-06-28 01:16:00,paid_search,desktop,False,False,
SES-0007765,CUST-00040,2026-04-14 19:42:00,direct,desktop,True,False,
SES-0007766,CUST-00954,2025-03-22 10:26:00,paid_search,mobile,True,True,ORD-005349
SES-0007767,CUST-00512,2025-07-02 09:58:00,social,mobile,True,True,ORD-005796
SES-0007768,CUST-01233,2025-12-26 10:22:00,email,desktop,False,False,
SES-0007769,CUST-01560,2025-05-28 09:51:00,organic_search,tablet,False,False,
SES-0007770,CUST-00760,2026-06-14 06:41:00,organic_search,mobile,False,False,
SES-0007771,CUST-00297,2026-02-04 03:01:00,paid_search,mobile,True,True,ORD-001251
SES-0007772,CUST-01265,2025-01-28 13:38:00,direct,desktop,False,False,
SES-0007773,,2025-09-02 03:42:00,direct,mobile,False,False,
SES-0007774,CUST-00400,2025-08-16 00:09:00,email,desktop,False,False,
SES-0007775,,2025-05-19 14:17:00,paid_search,mobile,False,False,
SES-0007776,CUST-00247,2025-07-03 11:18:00,social,mobile,True,True,ORD-005779
SES-0007777,CUST-00402,2025-11-08 22:11:00,direct,desktop,False,False,
SES-0007778,CUST-01833,2025-07-04 03:37:00,direct,mobile,True,False,
SES-0007779,CUST-00374,2025-09-09 02:34:00,organic_search,mobile,False,False,
SES-0007780,CUST-00572,2025-02-08 08:36:00,email,mobile,True,True,ORD-005652
SES-0007781,CUST-01681,2025-08-06 21:31:00,social,mobile,False,False,
SES-0007782,CUST-00419,2026-02-22 04:53:00,organic_search,mobile,True,False,
SES-0007783,CUST-01605,2025-10-08 09:39:00,organic_search,mobile,False,False,
SES-0007784,,2025-07-15 16:24:00,organic_search,desktop,False,False,
SES-0007785,CUST-01106,2026-01-20 14:26:00,affiliate,mobile,True,True,ORD-003513
SES-0007786,,2025-03-23 21:08:00,email,mobile,False,False,
SES-0007787,,2026-06-24 16:45:00,email,desktop,False,False,
SES-0007788,CUST-01062,2026-07-27 07:38:00,paid_search,desktop,False,False,
SES-0007789,,2025-10-30 03:23:00,email,mobile,False,False,
SES-0007790,CUST-01888,2026-03-16 10:52:00,paid_search,desktop,False,False,
SES-0007791,CUST-00681,2025-01-07 17:22:00,organic_search,mobile,False,False,
SES-0007792,CUST-00055,2025-06-28 00:18:00,direct,desktop,False,False,
SES-0007793,CUST-00949,2026-07-30 23:17:00,email,desktop,False,False,
SES-0007794,CUST-00779,2025-03-31 08:44:00,direct,mobile,False,False,
SES-0007795,CUST-00669,2026-05-12 01:54:00,social,desktop,False,False,
SES-0007796,,2026-06-08 18:37:00,social,mobile,False,False,
SES-0007797,,2026-05-20 20:40:00,organic_search,mobile,False,False,
SES-0007798,,2026-04-09 13:45:00,social,mobile,False,False,
SES-0007799,,2025-05-05 19:14:00,affiliate,mobile,False,False,
SES-0007800,CUST-01762,2025-08-19 07:07:00,paid_search,mobile,False,False,
SES-0007801,CUST-00270,2025-01-18 20:24:00,social,desktop,True,False,
SES-0007802,,2026-04-30 02:40:00,organic_search,mobile,False,False,
SES-0007803,,2025-07-08 20:50:00,social,mobile,False,False,
SES-0007804,CUST-01199,2026-02-25 07:37:00,affiliate,tablet,True,True,ORD-007570
SES-0007805,,2026-06-27 11:42:00,organic_search,desktop,False,False,
SES-0007806,,2025-01-14 00:51:00,organic_search,desktop,False,False,
SES-0007807,CUST-00411,2025-08-16 03:46:00,organic_search,mobile,True,True,ORD-006191
SES-0007808,CUST-01307,2026-01-08 19:10:00,social,mobile,True,False,
SES-0007809,,2025-08-26 14:14:00,organic_search,desktop,False,False,
SES-0007810,CUST-00524,2026-04-09 21:54:00,organic_search,desktop,False,False,
SES-0007811,,2025-12-21 01:24:00,organic_search,mobile,False,False,
SES-0007812,CUST-01082,2026-01-15 19:48:00,email,mobile,True,False,
SES-0007813,CUST-01455,2025-11-20 21:59:00,organic_search,mobile,True,False,
SES-0007814,CUST-01018,2025-12-12 14:16:00,paid_search,mobile,False,False,
SES-0007815,CUST-01831,2026-07-06 04:26:00,social,mobile,False,False,
SES-0007816,CUST-01553,2025-11-15 09:55:00,direct,desktop,False,False,
SES-0007817,CUST-00092,2026-07-09 08:24:00,social,desktop,False,False,
SES-0007818,,2025-05-02 19:52:00,paid_search,desktop,True,False,
SES-0007819,,2026-04-17 23:18:00,email,mobile,False,False,
SES-0007820,CUST-01541,2025-12-30 01:58:00,paid_search,mobile,False,False,
SES-0007821,CUST-00367,2026-05-17 06:59:00,affiliate,mobile,False,False,
SES-0007822,CUST-00436,2025-05-29 16:06:00,direct,mobile,False,False,
SES-0007823,CUST-00540,2026-07-20 20:44:00,paid_search,mobile,True,True,ORD-001257
SES-0007824,CUST-01162,2025-05-24 15:22:00,email,mobile,False,False,
SES-0007825,CUST-01370,2026-02-28 18:08:00,paid_search,mobile,False,False,
SES-0007826,CUST-01403,2025-05-14 06:42:00,social,desktop,True,True,ORD-003377
SES-0007827,,2025-06-18 09:24:00,paid_search,mobile,False,False,
SES-0007828,CUST-00974,2025-09-28 00:01:00,email,mobile,False,False,
SES-0007829,,2026-03-27 09:15:00,email,mobile,False,False,
SES-0007830,CUST-01793,2025-09-24 14:28:00,organic_search,mobile,True,False,
SES-0007831,CUST-01739,2025-02-25 19:48:00,social,mobile,False,False,
SES-0007832,CUST-00624,2026-02-06 13:17:00,organic_search,desktop,False,False,
SES-0007833,,2025-05-17 11:26:00,paid_search,mobile,False,False,
SES-0007834,CUST-00968,2025-08-20 04:29:00,affiliate,desktop,False,False,
SES-0007835,CUST-01958,2025-05-22 05:18:00,paid_search,mobile,True,False,
SES-0007836,CUST-00709,2025-10-12 02:51:00,email,desktop,False,False,
SES-0007837,,2026-03-14 01:55:00,social,desktop,False,False,
SES-0007838,,2025-05-28 04:08:00,paid_search,desktop,False,False,
SES-0007839,CUST-00084,2025-08-30 12:10:00,organic_search,desktop,False,False,
SES-0007840,CUST-00641,2026-03-18 08:10:00,paid_search,mobile,False,False,
SES-0007841,,2025-04-18 08:59:00,paid_search,mobile,True,False,
SES-0007842,CUST-00618,2025-01-30 11:23:00,paid_search,mobile,False,False,
SES-0007843,CUST-00966,2025-08-10 10:41:00,affiliate,mobile,False,False,
SES-0007844,CUST-01323,2025-03-12 11:00:00,paid_search,desktop,False,False,
SES-0007845,,2025-05-16 09:16:00,organic_search,mobile,False,False,
SES-0007846,CUST-01569,2025-08-20 19:01:00,social,mobile,True,True,ORD-005646
SES-0007847,CUST-00063,2025-01-09 11:49:00,email,mobile,True,True,ORD-005263
SES-0007848,CUST-01025,2025-07-21 12:50:00,direct,mobile,True,True,ORD-003487
SES-0007849,CUST-00789,2025-03-13 07:41:00,social,mobile,False,False,
SES-0007850,,2025-10-22 04:50:00,direct,desktop,False,False,
SES-0007851,CUST-01249,2026-01-03 02:48:00,organic_search,desktop,False,False,
SES-0007852,CUST-00197,2025-02-12 17:50:00,organic_search,mobile,False,False,
SES-0007853,CUST-00409,2026-01-16 07:04:00,organic_search,mobile,False,False,
SES-0007854,CUST-01922,2025-08-16 09:16:00,organic_search,desktop,True,True,ORD-003585
SES-0007855,,2026-03-13 12:10:00,email,mobile,False,False,
SES-0007856,CUST-01700,2026-03-30 17:48:00,social,mobile,False,False,
SES-0007857,CUST-01401,2025-11-28 09:00:00,direct,mobile,False,False,
SES-0007858,CUST-01163,2025-10-27 11:57:00,social,desktop,True,False,
SES-0007859,CUST-00431,2026-07-15 07:46:00,organic_search,desktop,False,False,
SES-0007860,CUST-00396,2025-02-17 23:21:00,paid_search,mobile,True,False,
SES-0007861,CUST-01572,2026-07-21 09:20:00,organic_search,mobile,False,False,
SES-0007862,CUST-00933,2025-07-14 03:25:00,direct,desktop,False,False,
SES-0007863,CUST-00413,2025-06-20 09:46:00,paid_search,mobile,False,False,
SES-0007864,CUST-00137,2025-11-18 07:17:00,email,tablet,True,True,ORD-001397
SES-0007865,CUST-00531,2026-01-25 15:00:00,organic_search,mobile,True,True,ORD-003638
SES-0007866,,2025-08-03 14:32:00,social,desktop,False,False,
SES-0007867,CUST-01211,2025-09-29 12:43:00,organic_search,mobile,False,False,
SES-0007868,CUST-01373,2025-05-15 15:41:00,paid_search,tablet,False,False,
SES-0007869,CUST-01080,2025-06-28 19:35:00,direct,mobile,False,False,
SES-0007870,CUST-01297,2025-06-05 12:51:00,paid_search,desktop,False,False,
SES-0007871,CUST-01903,2026-03-05 21:37:00,paid_search,mobile,True,True,ORD-003331
SES-0007872,CUST-00319,2025-03-27 09:28:00,paid_search,mobile,False,False,
SES-0007873,CUST-01028,2026-01-04 23:46:00,affiliate,mobile,False,False,
SES-0007874,CUST-00220,2025-09-14 21:02:00,organic_search,mobile,False,False,
SES-0007875,CUST-00985,2025-11-03 00:31:00,paid_search,mobile,True,True,ORD-002704
SES-0007876,CUST-01231,2025-01-06 21:34:00,social,desktop,False,False,
SES-0007877,,2026-05-08 07:54:00,social,mobile,False,False,
SES-0007878,CUST-01181,2026-04-03 22:54:00,paid_search,mobile,False,False,
SES-0007879,CUST-01751,2025-07-28 16:48:00,social,mobile,False,False,
SES-0007880,CUST-00691,2025-06-20 15:21:00,affiliate,mobile,False,False,
SES-0007881,CUST-01859,2025-12-28 17:02:00,direct,desktop,False,False,
SES-0007882,CUST-00099,2026-06-24 21:04:00,paid_search,desktop,False,False,
SES-0007883,,2026-07-25 09:13:00,email,mobile,False,False,
SES-0007884,,2025-02-08 03:07:00,affiliate,mobile,False,False,
SES-0007885,,2026-07-12 00:30:00,paid_search,mobile,True,False,
SES-0007886,CUST-01587,2026-05-23 16:23:00,organic_search,desktop,False,False,
SES-0007887,,2025-10-28 09:11:00,social,mobile,False,False,
SES-0007888,CUST-00882,2025-02-11 22:35:00,organic_search,tablet,True,False,
SES-0007889,CUST-00248,2025-04-27 21:46:00,paid_search,mobile,False,False,
SES-0007890,,2026-03-15 07:37:00,paid_search,mobile,True,False,
SES-0007891,CUST-01254,2025-06-23 22:13:00,paid_search,mobile,True,False,
SES-0007892,,2025-12-19 11:05:00,organic_search,desktop,False,False,
SES-0007893,,2026-03-10 05:32:00,email,mobile,True,False,
SES-0007894,CUST-00172,2026-01-18 17:29:00,social,desktop,False,False,
SES-0007895,,2026-04-01 16:56:00,email,desktop,False,False,
SES-0007896,,2025-07-24 10:41:00,organic_search,desktop,False,False,
SES-0007897,,2025-08-16 08:30:00,organic_search,mobile,False,False,
SES-0007898,CUST-00099,2025-01-17 05:06:00,email,mobile,True,False,
SES-0007899,,2025-01-07 23:16:00,organic_search,mobile,False,False,
SES-0007900,,2025-11-09 06:09:00,email,desktop,False,False,
SES-0007901,,2026-07-31 08:20:00,direct,desktop,False,False,
SES-0007902,CUST-00302,2025-09-05 22:02:00,email,mobile,False,False,
SES-0007903,CUST-00011,2025-10-21 10:28:00,organic_search,mobile,True,False,
SES-0007904,CUST-01410,2025-07-06 18:05:00,organic_search,mobile,False,False,
SES-0007905,,2026-06-29 09:12:00,social,mobile,False,False,
SES-0007906,,2025-07-30 15:27:00,email,desktop,False,False,
SES-0007907,CUST-01747,2025-11-30 17:55:00,paid_search,desktop,False,False,
SES-0007908,CUST-01728,2026-05-07 23:53:00,organic_search,desktop,False,False,
SES-0007909,CUST-00490,2025-03-04 12:31:00,paid_search,tablet,True,True,ORD-000471
SES-0007910,,2025-04-03 05:57:00,organic_search,desktop,False,False,
SES-0007911,,2025-05-01 04:28:00,organic_search,mobile,False,False,
SES-0007912,CUST-01733,2026-05-01 18:19:00,social,tablet,False,False,
SES-0007913,,2025-01-11 16:58:00,paid_search,desktop,False,False,
SES-0007914,,2025-02-07 08:37:00,direct,mobile,True,False,
SES-0007915,CUST-00210,2025-11-06 00:54:00,organic_search,mobile,False,False,
SES-0007916,CUST-00363,2026-03-01 18:12:00,organic_search,mobile,False,False,
SES-0007917,,2026-06-18 13:11:00,direct,mobile,False,False,
SES-0007918,CUST-00076,2025-08-01 04:52:00,email,mobile,False,False,
SES-0007919,CUST-01320,2026-07-07 22:21:00,direct,mobile,False,False,
SES-0007920,CUST-00554,2025-04-01 16:26:00,organic_search,tablet,False,False,
SES-0007921,CUST-01212,2026-04-23 08:52:00,affiliate,desktop,False,False,
SES-0007922,CUST-01163,2025-05-30 14:45:00,paid_search,mobile,False,False,
SES-0007923,CUST-00158,2025-05-18 10:20:00,paid_search,mobile,False,False,
SES-0007924,CUST-00640,2025-12-07 08:04:00,organic_search,desktop,True,True,ORD-007115
SES-0007925,,2026-06-01 00:49:00,organic_search,desktop,False,False,
SES-0007926,CUST-01783,2026-04-03 19:02:00,organic_search,mobile,False,False,
SES-0007927,,2026-04-16 04:12:00,social,mobile,False,False,
SES-0007928,CUST-00273,2026-02-01 19:54:00,email,mobile,False,False,
SES-0007929,CUST-01174,2025-03-20 09:25:00,paid_search,desktop,False,False,
SES-0007930,CUST-00004,2025-08-22 19:14:00,social,desktop,False,False,
SES-0007931,CUST-00823,2026-01-05 21:34:00,social,desktop,True,False,
SES-0007932,CUST-01783,2026-03-27 21:52:00,organic_search,desktop,False,False,
SES-0007933,CUST-00766,2025-02-16 20:16:00,paid_search,mobile,False,False,
SES-0007934,CUST-00864,2025-05-06 21:37:00,social,mobile,True,True,ORD-005132
SES-0007935,,2025-06-19 23:56:00,organic_search,mobile,False,False,
SES-0007936,CUST-00545,2026-03-05 15:58:00,paid_search,desktop,False,False,
SES-0007937,CUST-01182,2026-01-10 01:00:00,affiliate,tablet,True,True,ORD-001354
SES-0007938,CUST-01878,2025-12-03 12:45:00,paid_search,mobile,False,False,
SES-0007939,,2026-04-09 04:47:00,social,mobile,False,False,
SES-0007940,CUST-01154,2026-06-16 01:27:00,social,desktop,False,False,
SES-0007941,CUST-00527,2026-05-27 16:43:00,paid_search,mobile,False,False,
SES-0007942,CUST-01949,2026-03-12 22:08:00,organic_search,desktop,False,False,
SES-0007943,CUST-01868,2025-09-28 00:40:00,direct,mobile,True,True,ORD-002784
SES-0007944,CUST-01317,2026-01-06 23:26:00,direct,mobile,False,False,
SES-0007945,,2026-03-22 05:03:00,paid_search,mobile,True,False,
SES-0007946,CUST-00232,2025-06-05 03:10:00,paid_search,mobile,False,False,
SES-0007947,CUST-01902,2026-02-14 16:50:00,paid_search,desktop,False,False,
SES-0007948,,2025-05-04 06:24:00,organic_search,mobile,True,False,
SES-0007949,CUST-00196,2026-07-18 14:06:00,direct,mobile,False,False,
SES-0007950,CUST-00730,2025-02-10 12:09:00,affiliate,tablet,False,False,
SES-0007951,CUST-01161,2025-07-31 00:10:00,paid_search,desktop,False,False,
SES-0007952,,2025-06-19 18:12:00,email,mobile,False,False,
SES-0007953,,2025-11-23 16:53:00,organic_search,mobile,False,False,
SES-0007954,CUST-00385,2025-07-04 01:03:00,organic_search,desktop,False,False,
SES-0007955,,2026-05-07 00:27:00,direct,mobile,False,False,
SES-0007956,CUST-01932,2026-04-20 04:54:00,paid_search,mobile,True,True,ORD-002832
SES-0007957,,2025-02-27 21:16:00,organic_search,desktop,True,False,
SES-0007958,CUST-01698,2025-02-09 16:32:00,organic_search,desktop,False,False,
SES-0007959,CUST-01340,2025-12-26 20:40:00,organic_search,tablet,False,False,
SES-0007960,,2025-02-12 06:06:00,email,mobile,False,False,
SES-0007961,CUST-00100,2025-05-30 18:11:00,affiliate,desktop,True,True,ORD-005064
SES-0007962,,2025-09-10 19:50:00,email,mobile,True,False,
SES-0007963,CUST-01047,2025-10-23 13:27:00,organic_search,mobile,False,False,
SES-0007964,CUST-01698,2025-10-31 16:57:00,direct,mobile,False,False,
SES-0007965,CUST-00846,2026-02-18 02:16:00,organic_search,desktop,False,False,
SES-0007966,,2025-06-29 05:05:00,organic_search,mobile,False,False,
SES-0007967,,2026-07-18 02:20:00,organic_search,mobile,True,False,
SES-0007968,,2025-01-09 21:54:00,affiliate,mobile,False,False,
SES-0007969,CUST-01389,2026-02-24 23:51:00,organic_search,mobile,False,False,
SES-0007970,CUST-01878,2025-09-23 17:51:00,social,mobile,False,False,
SES-0007971,CUST-00249,2025-09-19 00:12:00,social,mobile,False,False,
SES-0007972,CUST-01462,2026-03-03 04:08:00,social,mobile,False,False,
SES-0007973,,2026-03-03 22:51:00,organic_search,mobile,False,False,
SES-0007974,CUST-00951,2025-11-30 14:23:00,social,tablet,False,False,
SES-0007975,CUST-00125,2025-09-10 07:40:00,direct,tablet,True,False,
SES-0007976,CUST-00741,2025-01-26 13:03:00,paid_search,mobile,False,False,
SES-0007977,CUST-01067,2025-12-19 01:56:00,email,desktop,False,False,
SES-0007978,CUST-00097,2025-01-15 19:52:00,email,desktop,False,False,
SES-0007979,CUST-00299,2025-11-05 14:22:00,organic_search,desktop,False,False,
SES-0007980,CUST-01547,2026-06-29 11:42:00,direct,mobile,True,True,ORD-000358
SES-0007981,CUST-00350,2025-10-20 18:17:00,email,mobile,False,False,
SES-0007982,,2026-07-06 01:45:00,paid_search,mobile,False,False,
SES-0007983,CUST-01474,2025-05-14 15:50:00,organic_search,mobile,False,False,
SES-0007984,CUST-00111,2025-01-07 11:37:00,paid_search,mobile,False,False,
SES-0007985,CUST-00446,2025-08-28 03:39:00,organic_search,mobile,True,False,
SES-0007986,,2026-01-19 02:59:00,paid_search,mobile,True,False,
SES-0007987,CUST-01118,2025-02-25 17:36:00,affiliate,desktop,False,False,
SES-0007988,,2025-10-31 04:31:00,email,mobile,False,False,
SES-0007989,,2025-08-11 22:40:00,organic_search,desktop,False,False,
SES-0007990,CUST-00540,2026-02-25 00:24:00,paid_search,desktop,False,False,
SES-0007991,CUST-00422,2025-12-24 09:16:00,affiliate,tablet,False,False,
SES-0007992,CUST-01435,2025-05-10 16:43:00,social,mobile,False,False,
SES-0007993,,2026-04-10 20:47:00,organic_search,mobile,False,False,
SES-0007994,CUST-01641,2025-03-24 12:22:00,email,mobile,False,False,
SES-0007995,CUST-00473,2026-07-06 15:46:00,social,desktop,False,False,
SES-0007996,CUST-01565,2026-03-28 12:03:00,email,mobile,True,True,ORD-003020
SES-0007997,CUST-00856,2025-10-23 20:48:00,paid_search,mobile,False,False,
SES-0007998,CUST-01919,2025-09-26 14:33:00,organic_search,mobile,False,False,
SES-0007999,CUST-00506,2025-11-13 08:12:00,organic_search,mobile,False,False,
SES-0008000,CUST-01560,2025-05-19 21:13:00,direct,mobile,True,True,ORD-007576
SES-0008001,CUST-00904,2025-01-28 16:23:00,direct,mobile,False,False,
SES-0008002,,2025-08-23 07:51:00,direct,mobile,False,False,
SES-0008003,,2025-09-30 01:53:00,direct,mobile,True,False,
SES-0008004,CUST-01226,2025-04-05 00:46:00,email,mobile,True,True,ORD-000668
SES-0008005,CUST-01383,2025-06-20 01:24:00,paid_search,desktop,False,False,
SES-0008006,CUST-00439,2026-06-25 14:20:00,paid_search,mobile,False,False,
SES-0008007,,2025-11-25 13:50:00,paid_search,desktop,False,False,
SES-0008008,CUST-00684,2025-11-14 00:44:00,direct,mobile,False,False,
SES-0008009,,2025-05-17 23:01:00,paid_search,mobile,False,False,
SES-0008010,CUST-00540,2025-10-07 04:16:00,affiliate,desktop,False,False,
SES-0008011,CUST-00165,2025-06-09 01:06:00,paid_search,desktop,False,False,
SES-0008012,CUST-01088,2026-02-06 10:37:00,social,tablet,True,True,ORD-004469
SES-0008013,CUST-00105,2025-12-02 04:13:00,social,tablet,False,False,
SES-0008014,CUST-01312,2025-01-28 22:07:00,email,mobile,True,False,
SES-0008015,CUST-00807,2025-08-20 05:18:00,social,mobile,False,False,
SES-0008016,,2025-03-20 07:46:00,organic_search,mobile,False,False,
SES-0008017,CUST-01698,2025-01-10 16:12:00,affiliate,mobile,False,False,
SES-0008018,CUST-01222,2026-06-15 17:43:00,email,mobile,False,False,
SES-0008019,CUST-00920,2025-05-22 10:58:00,paid_search,mobile,False,False,
SES-0008020,,2025-09-26 05:22:00,organic_search,desktop,False,False,
SES-0008021,,2025-06-26 12:00:00,email,mobile,False,False,
SES-0008022,CUST-00379,2026-07-19 21:32:00,organic_search,mobile,True,True,ORD-005128
SES-0008023,CUST-01666,2026-03-15 13:17:00,organic_search,mobile,False,False,
SES-0008024,CUST-00147,2025-10-18 06:15:00,direct,mobile,False,False,
SES-0008025,CUST-01114,2026-07-21 10:30:00,organic_search,mobile,False,False,
SES-0008026,,2025-09-13 02:48:00,organic_search,mobile,False,False,
SES-0008027,CUST-01642,2025-06-06 01:26:00,social,mobile,False,False,
SES-0008028,CUST-00003,2025-05-01 22:57:00,direct,desktop,False,False,
SES-0008029,CUST-00117,2025-01-20 14:37:00,email,mobile,False,False,
SES-0008030,,2025-10-12 11:03:00,organic_search,mobile,True,False,
SES-0008031,,2025-01-07 21:43:00,direct,mobile,False,False,
SES-0008032,CUST-01521,2025-08-03 21:22:00,paid_search,mobile,False,False,
SES-0008033,CUST-00816,2025-04-27 01:11:00,email,mobile,False,False,
SES-0008034,CUST-00836,2025-03-22 05:55:00,organic_search,mobile,True,True,ORD-001146
