order_id,customer_id,order_date,order_status,sales_channel,currency,gross_merchandise_amount,discount_amount,subtotal_amount,shipping_amount,tax_amount,order_total_amount
ORD-004701,CUST-00183,2025-08-24,completed,web,INR,6887.88,334.28,6553.6,0,1179.65,7733.25
ORD-004702,CUST-00108,2025-10-05,completed,mobile_app,INR,1573.8,0.0,1573.8,49,283.28,1906.08
ORD-004703,CUST-01175,2025-04-04,shipped,web,INR,42162.57,4196.44,37966.130000000005,0,6833.9,44800.03
ORD-004704,CUST-00837,2026-06-10,completed,web,INR,18323.36,2160.19,16163.17,0,2909.37,19072.54
ORD-004705,CUST-01604,2025-12-01,completed,web,INR,3807.09,531.05,3276.04,0,589.69,3865.73
ORD-004706,CUST-00081,2026-07-30,completed,mobile_app,INR,26530.260000000002,327.01,26203.25,0,4716.58,30919.83
ORD-004707,CUST-00839,2026-05-31,completed,web,INR,3952.6499999999996,287.81,3664.84,0,659.67,4324.51
ORD-004708,CUST-00294,2025-04-03,shipped,mobile_app,INR,17921.140000000003,1803.05,16118.09,0,2901.26,19019.35
ORD-004709,CUST-00083,2026-03-01,cancelled,web,INR,11204.02,1833.0,9371.02,0,1686.78,11057.8
ORD-004710,CUST-00926,2026-06-15,completed,web,INR,5395.88,251.55,5144.33,0,925.98,6070.31
ORD-004711,CUST-01470,2025-02-25,cancelled,mobile_app,INR,7771.2699999999995,388.56,7382.709999999999,0,1328.89,8711.6
ORD-004712,CUST-00316,2026-05-26,cancelled,web,INR,15851.310000000001,1408.85,14442.46,0,2599.64,17042.1
ORD-004713,CUST-01685,2025-08-20,cancelled,mobile_app,INR,4998.389999999999,723.26,4275.13,0,769.52,5044.65
ORD-004714,CUST-01038,2026-07-30,completed,mobile_app,INR,6241.49,64.41,6177.08,0,1111.87,7288.95
ORD-004715,CUST-00961,2025-01-04,completed,web,INR,16384.52,1586.1,14798.42,0,2663.72,17462.14
ORD-004716,CUST-01846,2026-02-01,cancelled,web,INR,29415.46,1358.56,28056.9,0,5050.24,33107.14
ORD-004717,CUST-00659,2025-06-27,completed,web,INR,2567.0,385.05,2181.95,0,392.75,2574.7
ORD-004718,CUST-00401,2026-07-31,completed,web,INR,9668.39,735.51,8932.880000000001,0,1607.92,10540.8
ORD-004719,CUST-01573,2026-05-10,completed,web,INR,7850.47,0.0,7850.47,0,1413.08,9263.55
ORD-004720,CUST-00215,2026-06-05,completed,web,INR,12059.3,633.5,11425.800000000001,0,2056.64,13482.44
ORD-004721,CUST-01745,2025-06-17,completed,mobile_app,INR,62729.91,5827.5599999999995,56902.34999999999,0,10242.42,67144.77
ORD-004722,CUST-01651,2026-06-01,returned,mobile_app,INR,5794.14,289.71,5504.43,0,990.8,6495.23
ORD-004723,CUST-01954,2026-05-12,completed,mobile_app,INR,13555.619999999999,866.6700000000001,12688.95,0,2284.01,14972.96
ORD-004724,CUST-00921,2026-07-06,completed,web,INR,2343.14,0.0,2343.14,0,421.77,2764.91
ORD-004725,CUST-01245,2026-05-31,pending,web,INR,1857.2,0.0,1857.2,49,334.3,2240.5
ORD-004726,CUST-01766,2026-07-27,completed,web,INR,32955.56,0.0,32955.56,0,5932.0,38887.56
ORD-004727,CUST-00264,2026-07-08,completed,web,INR,15580.52,1558.0500000000002,14022.470000000001,0,2524.04,16546.51
ORD-004728,CUST-00613,2026-01-22,cancelled,web,INR,12097.890000000001,718.77,11379.119999999999,0,2048.24,13427.36
ORD-004729,CUST-00944,2026-06-04,pending,web,INR,21262.47,1975.72,19286.75,0,3471.62,22758.37
ORD-004730,CUST-01256,2025-01-13,shipped,mobile_app,INR,27691.35,4809.05,22882.300000000003,0,4118.81,27001.11
ORD-004731,CUST-01359,2026-01-29,completed,web,INR,10581.76,1609.92,8971.84,0,1614.93,10586.77
ORD-004732,CUST-01847,2025-06-04,completed,mobile_app,INR,17200.46,0.0,17200.46,0,3096.08,20296.54
ORD-004733,CUST-00979,2026-06-02,cancelled,web,INR,22732.13,1250.01,21482.12,0,3866.78,25348.9
ORD-004734,CUST-00344,2026-03-30,returned,web,INR,10402.76,943.98,9458.78,0,1702.58,11161.36
ORD-004735,CUST-00380,2026-04-12,completed,mobile_app,INR,23115.07,2399.33,20715.74,0,3728.83,24444.57
ORD-004736,CUST-01602,2026-05-18,cancelled,web,INR,9022.0,0.0,9022.0,0,1623.96,10645.96
ORD-004737,CUST-00923,2025-12-18,completed,web,INR,6174.86,436.93,5737.93,0,1032.83,6770.76
ORD-004738,CUST-01264,2026-07-09,completed,mobile_app,INR,18422.6,2062.47,16360.13,0,2944.82,19304.95
ORD-004739,CUST-01126,2026-04-18,completed,web,INR,18869.86,3614.1000000000004,15255.759999999998,0,2746.04,18001.8
ORD-004740,CUST-01626,2026-07-28,completed,web,INR,25290.28,3937.66,21352.62,0,3843.47,25196.09
ORD-004741,CUST-00437,2025-10-18,returned,web,INR,4751.07,712.66,4038.41,0,726.91,4765.32
ORD-004742,CUST-00342,2025-03-07,completed,mobile_app,INR,3312.54,0.0,3312.54,0,596.26,3908.8
ORD-004743,CUST-01468,2026-05-21,shipped,web,INR,24885.88,2487.2,22398.68,0,4031.76,26430.44
ORD-004744,CUST-00869,2025-11-11,completed,web,INR,17701.82,0.0,17701.82,0,3186.33,20888.15
ORD-004745,CUST-01632,2026-05-01,cancelled,mobile_app,INR,4707.12,49.45,4657.67,0,838.38,5496.05
ORD-004746,CUST-00258,2026-04-22,completed,web,INR,17571.86,720.84,16851.02,0,3033.18,19884.2
ORD-004747,CUST-00544,2026-06-28,returned,web,INR,4169.46,416.95,3752.51,0,675.45,4427.96
ORD-004748,CUST-01921,2026-01-19,completed,mobile_app,INR,2960.86,592.17,2368.69,0,426.36,2795.05
ORD-004749,CUST-01688,2025-07-21,cancelled,web,INR,2788.92,139.45,2649.47,0,476.9,3126.37
ORD-004750,CUST-00126,2026-06-04,completed,mobile_app,INR,23826.940000000002,2620.15,21206.79,0,3817.22,25024.01
ORD-004751,CUST-01634,2026-07-02,completed,mobile_app,INR,10108.36,0.0,10108.36,0,1819.5,11927.86
ORD-004752,CUST-00131,2025-10-11,returned,mobile_app,INR,3920.4,392.04,3528.36,0,635.1,4163.46
ORD-004753,CUST-00241,2025-07-10,completed,web,INR,28878.69,1184.02,27694.67,0,4985.04,32679.71
ORD-004754,CUST-01797,2026-07-31,returned,web,INR,7616.6,444.92,7171.68,0,1290.9,8462.58
ORD-004755,CUST-00253,2026-07-05,completed,mobile_app,INR,6555.58,655.56,5900.02,0,1062.0,6962.02
ORD-004756,CUST-00602,2026-05-25,shipped,web,INR,11520.880000000001,1067.5,10453.38,0,1881.61,12334.99
ORD-004757,CUST-00271,2025-01-22,returned,web,INR,2797.76,272.31,2525.45,0,454.58,2980.03
ORD-004758,CUST-01195,2025-08-21,returned,web,INR,11450.54,169.87,11280.670000000002,0,2030.52,13311.19
ORD-004759,CUST-00115,2025-10-03,completed,web,INR,29034.190000000002,3328.8399999999997,25705.35,0,4626.96,30332.31
ORD-004760,CUST-00575,2025-11-06,completed,mobile_app,INR,24353.39,3451.0,20902.39,0,3762.43,24664.82
ORD-004761,CUST-00653,2026-05-16,cancelled,mobile_app,INR,8581.28,1155.78,7425.5,0,1336.59,8762.09
ORD-004762,CUST-01298,2026-06-15,completed,web,INR,6446.82,0.0,6446.82,0,1160.43,7607.25
ORD-004763,CUST-00994,2025-07-07,returned,web,INR,15764.14,999.44,14764.699999999999,0,2657.65,17422.35
ORD-004764,CUST-00385,2025-03-04,completed,web,INR,3552.71,177.64,3375.07,0,607.51,3982.58
ORD-004765,CUST-00929,2025-06-30,completed,web,INR,10921.529999999999,856.2700000000001,10065.26,0,1811.75,11877.01
ORD-004766,CUST-00918,2026-02-26,cancelled,web,INR,2866.5,0.0,2866.5,0,515.97,3382.47
ORD-004767,CUST-00708,2026-06-21,completed,mobile_app,INR,2838.22,0.0,2838.22,0,510.88,3349.1
ORD-004768,CUST-01067,2026-05-23,completed,web,INR,29468.03,1430.77,28037.260000000002,0,5046.71,33083.97
ORD-004769,CUST-00653,2026-04-25,completed,mobile_app,INR,11024.23,308.17,10716.06,0,1928.89,12644.95
ORD-004770,CUST-00668,2026-06-16,pending,web,INR,8834.51,0.0,8834.51,0,1590.21,10424.72
ORD-004771,CUST-01567,2026-07-05,completed,web,INR,1460.8,219.12,1241.68,79,223.5,1544.18
ORD-004772,CUST-00504,2026-06-22,pending,mobile_app,INR,7162.76,634.8100000000001,6527.95,0,1175.03,7702.98
ORD-004773,CUST-00659,2025-12-01,completed,web,INR,26034.690000000002,2230.49,23804.199999999997,0,4284.76,28088.96
ORD-004774,CUST-00281,2025-01-03,completed,web,INR,8314.65,1156.77,7157.879999999999,0,1288.42,8446.3
ORD-004775,CUST-01397,2025-10-26,completed,web,INR,14044.02,702.2,13341.82,0,2401.53,15743.35
ORD-004776,CUST-01413,2025-07-20,completed,web,INR,5657.92,0.0,5657.92,0,1018.43,6676.35
ORD-004777,CUST-01357,2025-05-05,completed,web,INR,12452.57,903.6500000000001,11548.92,0,2078.81,13627.73
ORD-004778,CUST-00337,2026-07-17,completed,mobile_app,INR,4427.26,221.36,4205.9,0,757.06,4962.96
ORD-004779,CUST-00904,2026-06-19,completed,web,INR,9795.94,1469.39,8326.55,0,1498.78,9825.33
ORD-004780,CUST-00585,2025-04-21,shipped,web,INR,10418.0,1041.8,9376.2,0,1687.72,11063.92
ORD-004781,CUST-01528,2025-03-13,completed,web,INR,9116.44,455.82,8660.62,0,1558.91,10219.53
ORD-004782,CUST-00674,2026-01-14,completed,mobile_app,INR,26490.86,511.33,25979.53,0,4676.32,30655.85
ORD-004783,CUST-00832,2025-09-29,completed,web,INR,3848.44,103.95,3744.49,0,674.01,4418.5
ORD-004784,CUST-00909,2025-06-02,completed,mobile_app,INR,26598.68,2450.23,24148.45,0,4346.72,28495.17
ORD-004785,CUST-01522,2026-01-10,cancelled,web,INR,43429.16,6403.78,37025.38,0,6664.57,43689.95
ORD-004786,CUST-01406,2025-01-23,cancelled,mobile_app,INR,21125.92,0.0,21125.92,0,3802.67,24928.59
ORD-004787,CUST-01640,2026-05-08,cancelled,mobile_app,INR,33092.41,1357.4,31735.010000000002,0,5712.3,37447.31
ORD-004788,CUST-00856,2026-07-09,completed,mobile_app,INR,2110.26,105.51,2004.75,0,360.85,2365.6
ORD-004789,CUST-01640,2025-11-16,completed,mobile_app,INR,20340.39,212.33,20128.06,0,3623.05,23751.11
ORD-004790,CUST-01743,2025-09-01,cancelled,web,INR,11000.86,1668.23,9332.63,0,1679.87,11012.5
ORD-004791,CUST-01048,2025-10-09,returned,web,INR,4965.14,496.51,4468.63,0,804.35,5272.98
ORD-004792,CUST-01360,2025-06-27,completed,web,INR,8512.050000000001,462.75,8049.3,0,1448.87,9498.17
ORD-004793,CUST-01820,2026-06-19,completed,web,INR,29848.670000000002,3104.61,26744.06,0,4813.93,31557.99
ORD-004794,CUST-01677,2025-02-21,shipped,web,INR,21236.2,1149.5,20086.7,0,3615.61,23702.31
ORD-004795,CUST-00553,2026-07-03,pending,mobile_app,INR,2056.14,0.0,2056.14,0,370.11,2426.25
ORD-004796,CUST-01433,2025-06-25,completed,web,INR,2304.87,0.0,2304.87,0,414.88,2719.75
ORD-004797,CUST-00892,2026-01-11,completed,mobile_app,INR,4831.1,0.0,4831.1,0,869.6,5700.7
ORD-004798,CUST-00298,2026-04-22,cancelled,mobile_app,INR,8963.56,169.35,8794.210000000001,0,1582.96,10377.17
ORD-004799,CUST-00744,2026-07-09,shipped,web,INR,383.82,19.19,364.63,99,65.63,529.26
ORD-004800,CUST-01956,2026-07-27,completed,web,INR,8935.97,588.59,8347.380000000001,0,1502.53,9849.91
ORD-004801,CUST-01916,2025-09-01,completed,web,INR,54656.090000000004,2713.92,51942.17,0,9349.59,61291.76
ORD-004802,CUST-01574,2026-05-20,completed,web,INR,6201.74,316.03,5885.71,0,1059.43,6945.14
ORD-004803,CUST-01981,2025-12-15,shipped,web,INR,10246.380000000001,561.01,9685.369999999999,0,1743.37,11428.74
ORD-004804,CUST-01146,2025-07-03,cancelled,web,INR,29335.4,2415.93,26919.47,0,4845.5,31764.97
ORD-004805,CUST-01516,2026-06-21,completed,mobile_app,INR,8142.67,460.92,7681.75,0,1382.72,9064.47
ORD-004806,CUST-00331,2025-06-26,completed,web,INR,22976.67,370.68999999999994,22605.98,0,4069.08,26675.06
ORD-004807,CUST-00598,2026-02-08,shipped,web,INR,11841.83,1402.24,10439.59,0,1879.13,12318.72
ORD-004808,CUST-00346,2025-12-10,completed,web,INR,11169.509999999998,491.96,10677.55,0,1921.96,12599.51
ORD-004809,CUST-01876,2026-02-01,completed,web,INR,39256.25,455.17,38801.08,0,6984.19,45785.27
ORD-004810,CUST-01229,2025-06-06,completed,web,INR,5054.78,505.48,4549.3,0,818.87,5368.17
ORD-004811,CUST-01866,2025-11-25,completed,mobile_app,INR,7688.96,1153.34,6535.62,0,1176.41,7712.03
ORD-004812,CUST-00833,2026-04-01,cancelled,web,INR,1510.51,0.0,1510.51,99,271.89,1881.4
ORD-004813,CUST-00807,2026-06-16,completed,web,INR,35778.0,3577.8,32200.2,0,5796.04,37996.24
ORD-004814,CUST-01352,2025-11-26,cancelled,mobile_app,INR,14048.84,721.94,13326.9,0,2398.84,15725.74
ORD-004815,CUST-01136,2025-05-19,completed,mobile_app,INR,18371.65,168.02,18203.63,0,3276.65,21480.28
ORD-004816,CUST-00745,2026-06-06,completed,web,INR,25874.050000000003,1278.92,24595.13,0,4427.12,29022.25
ORD-004817,CUST-00636,2025-11-27,returned,mobile_app,INR,35764.96,781.39,34983.57,0,6297.04,41280.61
ORD-004818,CUST-01026,2025-03-22,completed,mobile_app,INR,10022.36,1271.69,8750.67,0,1575.12,10325.79
ORD-004819,CUST-00152,2025-07-26,cancelled,web,INR,4548.48,0.0,4548.48,0,818.73,5367.21
ORD-004820,CUST-00376,2025-07-09,completed,web,INR,11304.220000000001,0.0,11304.220000000001,0,2034.76,13338.98
ORD-004821,CUST-00088,2025-03-26,pending,mobile_app,INR,2094.6,0.0,2094.6,0,377.03,2471.63
ORD-004822,CUST-00311,2025-10-06,completed,web,INR,9195.58,725.18,8470.400000000001,0,1524.67,9995.07
ORD-004823,CUST-00398,2026-06-30,completed,web,INR,5027.82,0.0,5027.82,0,905.01,5932.83
ORD-004824,CUST-00152,2026-01-26,completed,mobile_app,INR,1631.79,0.0,1631.79,79,293.72,2004.51
ORD-004825,CUST-00111,2026-02-18,completed,mobile_app,INR,17243.61,395.99,16847.620000000003,0,3032.57,19880.19
ORD-004826,CUST-01640,2025-02-08,completed,web,INR,51200.14,997.73,50202.41,0,9036.43,59238.84
ORD-004827,CUST-00366,2026-04-30,completed,web,INR,9765.18,1464.78,8300.4,0,1494.07,9794.47
ORD-004828,CUST-01111,2025-12-23,completed,web,INR,19909.260000000002,648.15,19261.11,0,3467.0,22728.11
ORD-004829,CUST-00198,2026-03-08,completed,mobile_app,INR,30646.48,2002.88,28643.6,0,5155.85,33799.45
ORD-004830,CUST-01895,2025-10-10,shipped,mobile_app,INR,35917.86,1589.75,34328.11,0,6179.06,40507.17
ORD-004831,CUST-00478,2025-05-21,completed,mobile_app,INR,19052.75,1656.02,17396.73,0,3131.41,20528.14
ORD-004832,CUST-01499,2025-07-26,completed,web,INR,55318.89,7788.48,47530.41,0,8555.47,56085.88
ORD-004833,CUST-01283,2025-03-27,returned,mobile_app,INR,4431.32,204.67,4226.65,0,760.8,4987.45
ORD-004834,CUST-01538,2026-04-24,shipped,web,INR,26406.760000000002,409.62,25997.14,0,4679.49,30676.63
ORD-004835,CUST-01259,2025-11-26,completed,web,INR,1330.5,133.05,1197.45,49,215.54,1461.99
ORD-004836,CUST-01019,2026-03-27,completed,mobile_app,INR,15386.15,511.15,14874.999999999998,0,2677.5,17552.5
ORD-004837,CUST-01545,2026-04-24,completed,web,INR,11159.46,53.02,11106.44,0,1999.16,13105.6
ORD-004838,CUST-01631,2025-08-30,completed,mobile_app,INR,5343.84,0.0,5343.84,0,961.89,6305.73
ORD-004839,CUST-00760,2026-02-11,cancelled,web,INR,13058.1,0.0,13058.1,0,2350.46,15408.56
ORD-004840,CUST-01885,2025-09-18,completed,mobile_app,INR,18385.309999999998,1319.15,17066.16,0,3071.91,20138.07
ORD-004841,CUST-01975,2025-06-14,pending,web,INR,35295.71,3692.81,31602.899999999998,0,5688.52,37291.42
ORD-004842,CUST-01444,2026-07-24,shipped,web,INR,36952.46,3266.27,33686.19,0,6063.51,39749.7
ORD-004843,CUST-01858,2026-03-20,pending,web,INR,20664.36,14.16,20650.199999999997,0,3717.04,24367.24
ORD-004844,CUST-00212,2026-03-07,completed,mobile_app,INR,10568.75,593.34,9975.41,0,1795.57,11770.98
ORD-004845,CUST-01081,2026-06-01,shipped,mobile_app,INR,26913.75,1397.3600000000001,25516.39,0,4592.95,30109.34
ORD-004846,CUST-01303,2026-04-07,shipped,web,INR,54481.32,3177.0,51304.32,0,9234.78,60539.1
ORD-004847,CUST-01856,2026-05-28,shipped,mobile_app,INR,8364.14,493.1,7871.040000000001,0,1416.79,9287.83
ORD-004848,CUST-00241,2025-05-09,completed,web,INR,1739.54,0.0,1739.54,49,313.12,2101.66
ORD-004849,CUST-01613,2025-09-28,completed,web,INR,5483.85,548.39,4935.46,0,888.38,5823.84
ORD-004850,CUST-00155,2025-10-21,completed,web,INR,39681.66,249.8,39431.86,0,7097.73,46529.59
ORD-004851,CUST-00717,2025-12-20,completed,web,INR,15696.28,1193.59,14502.69,0,2610.48,17113.17
ORD-004852,CUST-01386,2026-04-06,returned,web,INR,2990.18,224.86,2765.32,0,497.76,3263.08
ORD-004853,CUST-00582,2026-04-27,shipped,web,INR,781.14,78.11,703.03,79,126.55,908.58
ORD-004854,CUST-01670,2025-12-10,completed,web,INR,4103.04,205.15,3897.89,0,701.62,4599.51
ORD-004855,CUST-01862,2026-05-23,completed,mobile_app,INR,23217.4,1364.2,21853.2,0,3933.58,25786.78
ORD-004856,CUST-00318,2026-03-02,completed,web,INR,2056.57,308.49,1748.08,49,314.65,2111.73
ORD-004857,CUST-00517,2026-06-30,cancelled,mobile_app,INR,943.37,11.53,931.84,99,167.73,1198.57
ORD-004858,CUST-00149,2026-02-21,returned,mobile_app,INR,40295.3,937.59,39357.71,0,7084.39,46442.1
ORD-004859,CUST-01421,2026-06-15,completed,web,INR,13954.599999999999,1336.47,12618.130000000001,0,2271.26,14889.39
ORD-004860,CUST-01774,2025-01-20,completed,mobile_app,INR,623.31,93.5,529.81,99,95.37,724.18
ORD-004861,CUST-01204,2026-06-14,pending,web,INR,28739.55,437.39,28302.16,0,5094.39,33396.55
ORD-004862,CUST-00265,2026-07-24,shipped,web,INR,15292.02,0.0,15292.02,0,2752.56,18044.58
ORD-004863,CUST-00348,2026-07-19,cancelled,mobile_app,INR,10206.04,1530.91,8675.13,0,1561.52,10236.65
ORD-004864,CUST-00071,2026-07-21,completed,web,INR,20317.37,644.73,19672.64,0,3541.08,23213.72
ORD-004865,CUST-00980,2026-03-15,completed,web,INR,20218.97,2119.7799999999997,18099.19,0,3257.85,21357.04
ORD-004866,CUST-01443,2026-07-31,shipped,mobile_app,INR,28117.8,3520.67,24597.13,0,4427.48,29024.61
ORD-004867,CUST-00301,2026-06-21,completed,mobile_app,INR,42333.57,1036.69,41296.880000000005,0,7433.44,48730.32
ORD-004868,CUST-01696,2026-05-09,cancelled,web,INR,9674.51,0.0,9674.51,0,1741.41,11415.92
ORD-004869,CUST-00506,2026-04-21,shipped,web,INR,11191.04,0.0,11191.04,0,2014.39,13205.43
ORD-004870,CUST-01029,2026-02-19,completed,mobile_app,INR,22779.29,1848.9,20930.39,0,3767.47,24697.86
ORD-004871,CUST-01336,2026-07-30,completed,mobile_app,INR,318.54,31.85,286.69,49,51.6,387.29
ORD-004872,CUST-01080,2026-03-14,cancelled,web,INR,48405.66,8952.5,39453.16,0,7101.57,46554.73
ORD-004873,CUST-00956,2025-12-17,returned,mobile_app,INR,6423.68,369.72,6053.959999999999,0,1089.71,7143.67
ORD-004874,CUST-00674,2025-10-02,completed,web,INR,12826.67,659.59,12167.080000000002,0,2190.07,14357.15
ORD-004875,CUST-00861,2026-07-12,cancelled,web,INR,7111.2,1066.68,6044.52,0,1088.01,7132.53
ORD-004876,CUST-00477,2026-03-23,completed,mobile_app,INR,8539.0,303.05,8235.95,0,1482.47,9718.42
ORD-004877,CUST-00590,2026-05-19,returned,mobile_app,INR,18531.440000000002,2742.6,15788.84,0,2841.99,18630.83
ORD-004878,CUST-01511,2025-10-15,shipped,web,INR,31454.6,3029.8,28424.800000000003,0,5116.46,33541.26
ORD-004879,CUST-01766,2026-07-29,completed,mobile_app,INR,8371.06,137.71,8233.349999999999,0,1482.0,9715.35
ORD-004880,CUST-01699,2026-07-05,shipped,web,INR,696.46,0.0,696.46,49,125.36,870.82
ORD-004881,CUST-00662,2026-04-26,shipped,web,INR,11978.83,1341.11,10637.72,0,1914.79,12552.51
ORD-004882,CUST-00643,2026-07-11,shipped,mobile_app,INR,21551.54,923.44,20628.1,0,3713.06,24341.16
ORD-004883,CUST-00117,2025-06-30,completed,web,INR,15588.779999999999,512.43,15076.349999999999,0,2713.74,17790.09
ORD-004884,CUST-00548,2026-07-20,shipped,web,INR,3528.4900000000002,248.19,3280.3,0,590.45,3870.75
ORD-004885,CUST-01172,2026-07-11,cancelled,web,INR,12617.76,1892.66,10725.1,0,1930.52,12655.62
ORD-004886,CUST-00536,2025-03-14,completed,web,INR,12022.55,1421.5800000000002,10600.97,0,1908.17,12509.14
ORD-004887,CUST-01467,2026-04-19,completed,mobile_app,INR,3628.26,181.41,3446.85,0,620.43,4067.28
ORD-004888,CUST-00102,2025-09-22,returned,web,INR,14114.38,705.72,13408.66,0,2413.56,15822.22
ORD-004889,CUST-00824,2025-12-01,completed,web,INR,13012.57,990.02,12022.55,0,2164.06,14186.61
ORD-004890,CUST-00563,2025-10-23,completed,mobile_app,INR,7499.45,455.07,7044.38,0,1267.99,8312.37
ORD-004891,CUST-00989,2026-06-08,returned,mobile_app,INR,15373.96,117.68,15256.28,0,2746.13,18002.41
ORD-004892,CUST-00052,2026-06-18,completed,mobile_app,INR,17105.85,0.0,17105.85,0,3079.05,20184.9
ORD-004893,CUST-00838,2025-07-18,cancelled,mobile_app,INR,8136.47,1220.4699999999998,6916.0,0,1244.88,8160.88
ORD-004894,CUST-01577,2025-12-14,completed,mobile_app,INR,16387.62,205.07,16182.55,0,2912.86,19095.41
ORD-004895,CUST-01714,2026-04-01,completed,mobile_app,INR,17361.21,2604.18,14757.03,0,2656.27,17413.3
ORD-004896,CUST-00512,2026-05-29,pending,web,INR,8726.06,320.6,8405.46,0,1512.98,9918.44
ORD-004897,CUST-00858,2025-10-04,cancelled,web,INR,11850.77,467.90000000000003,11382.87,0,2048.92,13431.79
ORD-004898,CUST-01381,2026-07-20,completed,web,INR,6590.4,1209.65,5380.75,0,968.54,6349.29
ORD-004899,CUST-00928,2026-06-17,returned,mobile_app,INR,41152.25,3087.14,38065.11,0,6851.72,44916.83
ORD-004900,CUST-01087,2026-04-05,returned,mobile_app,INR,11085.69,0.0,11085.69,0,1995.42,13081.11
ORD-004901,CUST-00684,2026-07-03,cancelled,mobile_app,INR,1743.12,348.62,1394.5,99,251.01,1744.51
ORD-004902,CUST-01675,2026-02-02,completed,web,INR,13287.21,1328.72,11958.49,0,2152.53,14111.02
ORD-004903,CUST-01264,2026-04-10,completed,mobile_app,INR,7084.9400000000005,579.88,6505.0599999999995,0,1170.91,7675.97
ORD-004904,CUST-01921,2025-11-19,shipped,web,INR,47317.61,6180.280000000001,41137.33,0,7404.72,48542.05
ORD-004905,CUST-01560,2026-06-15,returned,web,INR,7432.43,187.6,7244.83,0,1304.07,8548.9
ORD-004906,CUST-00735,2025-03-19,completed,web,INR,34334.15,1354.78,32979.37,0,5936.29,38915.66
ORD-004907,CUST-00656,2026-06-11,completed,web,INR,18209.76,0.0,18209.76,0,3277.76,21487.52
ORD-004908,CUST-00177,2026-01-13,completed,mobile_app,INR,20368.350000000002,793.5,19574.850000000002,0,3523.47,23098.32
ORD-004909,CUST-01245,2026-04-18,completed,web,INR,32631.5,1513.45,31118.050000000003,0,5601.25,36719.3
ORD-004910,CUST-01500,2026-06-12,completed,web,INR,13427.589999999998,1177.01,12250.58,0,2205.1,14455.68
ORD-004911,CUST-00709,2025-07-06,completed,mobile_app,INR,2484.08,248.41,2235.67,0,402.42,2638.09
ORD-004912,CUST-00043,2026-05-22,completed,web,INR,2266.15,429.43,1836.72,99,330.61,2266.33
ORD-004913,CUST-01652,2026-07-02,completed,web,INR,6580.56,0.0,6580.56,0,1184.5,7765.06
ORD-004914,CUST-00446,2026-04-25,completed,web,INR,2339.23,163.76999999999998,2175.46,0,391.58,2567.04
ORD-004915,CUST-01165,2026-04-21,returned,web,INR,16781.48,1630.5800000000002,15150.9,0,2727.16,17878.06
